,ncbi,organism,pubmed
1446,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000284395.1_ASM28439v1,bya,http://www.ncbi.nlm.nih.gov/pubmed/22628498
1447,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000319475.1_ASM31947v1,bamp,
1448,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000341875.1_ASM34187v1,baml,
1449,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000455565.1_ucmb5033v1,bama,
1450,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000455585.1_ucmb5113v1,bamn,
1451,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000493375.1_BAPNAU_WGS,bamb,
1452,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000583065.1_ASM58306v1,bamt,
1453,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000685725.1_ASM68572v1,bamy,
1454,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000769555.1_ASM76955v1,bmp,
1455,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000196735.1_ASM19673v1,bao,http://www.ncbi.nlm.nih.gov/pubmed/20817842
1456,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000195515.1_ASM19551v1,baz,http://www.ncbi.nlm.nih.gov/pubmed/21515778
1457,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000204275.1_ASM20427v1,bql,http://www.ncbi.nlm.nih.gov/pubmed/21551302
1458,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000221645.1_ASM22164v1,bxh,http://www.ncbi.nlm.nih.gov/pubmed/21914895
1459,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000262385.1_ASM26238v1,bqy,http://www.ncbi.nlm.nih.gov/pubmed/23357245
1460,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000242855.2_ASM24285v2,bami,
1461,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000494835.1_ASM49483v1,bamc,http://www.ncbi.nlm.nih.gov/pubmed/25573933
1462,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000508265.1_ASM50826v1,bamf,
1463,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000165925.1_ASM16592v1,bae,http://www.ncbi.nlm.nih.gov/pubmed/21464989
1464,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000830075.1_ASM83007v1,batr,
1465,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000011145.1_ASM1114v1,bha,http://www.ncbi.nlm.nih.gov/pubmed/11058132
1466,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000007845.1_ASM784v1,ban,http://www.ncbi.nlm.nih.gov/pubmed/12721629
1467,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000008445.1_ASM844v1,bar,http://www.ncbi.nlm.nih.gov/pubmed/18952800
1468,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000008165.1_ASM816v1,bat,
1469,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021445.1_ASM2144v1,bah,
1470,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000022865.1_ASM2286v1,bai,
1471,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000258885.1_ASM25888v1,bax,http://www.ncbi.nlm.nih.gov/pubmed/22815438
1472,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000512835.1_ASM51283v1,bant,
1473,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000512775.1_ASM51277v1,banr,
1474,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000583105.1_ASM58310v1,bans,http://www.ncbi.nlm.nih.gov/pubmed/24551231
1475,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000725325.1_ASM72532v1,banh,http://www.ncbi.nlm.nih.gov/pubmed/25103761
1476,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000742895.1_ASM74289v1,banv,http://www.ncbi.nlm.nih.gov/pubmed/25301645
1477,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000143605.1_ASM14360v1,bal,http://www.ncbi.nlm.nih.gov/pubmed/20634886
1478,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000007825.1_ASM782v1,bce,http://www.ncbi.nlm.nih.gov/pubmed/12721630
1479,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000008005.1_ASM800v1,bca,http://www.ncbi.nlm.nih.gov/pubmed/14960714
1480,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000011625.1_ASM1162v1,bcz,http://www.ncbi.nlm.nih.gov/pubmed/16621833
1481,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021225.1_ASM2122v1,bcr,
1482,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021205.1_ASM2120v1,bcb,
1483,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021785.1_ASM2178v1,bcu,
1484,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021305.1_ASM2130v1,bcg,
1485,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000013065.1_ASM1306v1,bcq,http://www.ncbi.nlm.nih.gov/pubmed/19060151
1486,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000022505.1_ASM2250v1,bcx,
1487,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000283675.1_ASM28367v1,bnc,http://www.ncbi.nlm.nih.gov/pubmed/22887669
1488,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000239195.1_ASM23919v1,bcf,http://www.ncbi.nlm.nih.gov/pubmed/22374959
1489,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000292415.1_ASM29241v1,bcer,
1490,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000724585.1_ASM72458v1,bcef,http://www.ncbi.nlm.nih.gov/pubmed/25301660
1491,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000017425.1_ASM1742v1,bcy,http://www.ncbi.nlm.nih.gov/pubmed/17434157
1492,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000008505.1_ASM850v1,btk,http://www.ncbi.nlm.nih.gov/pubmed/16621833
1493,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000015065.1_ASM1506v1,btl,http://www.ncbi.nlm.nih.gov/pubmed/17337577
1494,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092165.1_ASM9216v1,btb,http://www.ncbi.nlm.nih.gov/pubmed/20525827
1495,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000338755.1_ASM33875v1,btt,http://www.ncbi.nlm.nih.gov/pubmed/23516207
1496,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000688795.1_ASM68879v1,bthr,
1497,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000717535.1_ASM71753v1,bthi,
1498,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000193355.1_ASM19335v1,btc,http://www.ncbi.nlm.nih.gov/pubmed/21551307
1499,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000190515.1_ASM19051v1,btf,http://www.ncbi.nlm.nih.gov/pubmed/21398543
1500,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000300475.1_ASM30047v1,btm,http://www.ncbi.nlm.nih.gov/pubmed/23209229
1501,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000306745.1_ASM30674v1,btg,http://www.ncbi.nlm.nih.gov/pubmed/23405326
1502,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000292455.1_ASM29245v1,bti,
1503,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000292705.1_ASM29270v1,btn,http://www.ncbi.nlm.nih.gov/pubmed/24309743
1504,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000341665.1_ASM34166v1,btht,http://www.ncbi.nlm.nih.gov/pubmed/23516221
1505,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000497525.2_ASM49752v2,bthu,
1506,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000832485.1_ASM83248v1,btw,http://www.ncbi.nlm.nih.gov/pubmed/25931591
1507,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000018825.1_ASM1882v1,bwe,http://www.ncbi.nlm.nih.gov/pubmed/17434157
1508,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000775975.1_ASM77597v1,bww,
1509,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000496285.1_ASM49628v1,bty,http://www.ncbi.nlm.nih.gov/pubmed/23791203
1510,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000742855.1_ASM74285v1,bmyc,http://www.ncbi.nlm.nih.gov/pubmed/25301645
1511,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000832605.1_ASM83260v1,bmyo,http://www.ncbi.nlm.nih.gov/pubmed/25931591
1512,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009825.1_ASM982v1,bcl,http://www.ncbi.nlm.nih.gov/pubmed/17429572
1513,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000017885.1_ASM1788v1,bpu,http://www.ncbi.nlm.nih.gov/pubmed/17895969
1514,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000590455.1_ASM59045v1,bpum,http://www.ncbi.nlm.nih.gov/pubmed/24744340
1515,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000005825.2_ASM582v2,bpf,http://www.ncbi.nlm.nih.gov/pubmed/21951522
1516,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000025825.1_ASM2582v1,bmq,http://www.ncbi.nlm.nih.gov/pubmed/21705586
1517,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000025805.1_ASM2580v1,bmd,http://www.ncbi.nlm.nih.gov/pubmed/21705586
1518,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000225265.1_ASM22526v1,bmh,http://www.ncbi.nlm.nih.gov/pubmed/22038958
1519,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000832985.1_ASM83298v1,bmeg,http://www.ncbi.nlm.nih.gov/pubmed/25931591
1520,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000177235.2_ASM17723v2,bco,
1521,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000217835.1_ASM21783v1,bck,http://www.ncbi.nlm.nih.gov/pubmed/21705584
1522,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000169195.2_ASM16919v2,bag,http://www.ncbi.nlm.nih.gov/pubmed/22675583
1523,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000832905.1_ASM83290v1,bcoa,http://www.ncbi.nlm.nih.gov/pubmed/25931591
1524,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000259365.1_ASM25936v1,bjs,http://www.ncbi.nlm.nih.gov/pubmed/22740679
1525,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000242895.3_ASM24289v3,baci,http://www.ncbi.nlm.nih.gov/pubmed/23833140
1526,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000473245.1_ASM47324v1,bif,
1527,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000706725.1_ASM70672v1,ble,http://www.ncbi.nlm.nih.gov/pubmed/24811681
1528,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000724485.1_ASM72448v1,bmet,
1529,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000747345.1_ASM74734v1,gst,http://www.ncbi.nlm.nih.gov/pubmed/25700417
1530,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000800825.1_ASM80082v1,bacw,http://www.ncbi.nlm.nih.gov/pubmed/25614565
1531,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000815145.1_ASM81514v1,bacp,
1532,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000827045.1_ASM82704v1,bacb,http://www.ncbi.nlm.nih.gov/pubmed/23545354
1533,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000831065.1_ASM83106v1,bby,http://www.ncbi.nlm.nih.gov/pubmed/24831136
1534,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000829195.1_ASM82919v1,baco,
1535,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000877815.1_ASM87781v1,bacy,http://www.ncbi.nlm.nih.gov/pubmed/25795022
1536,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000952895.1_BS34ACh,bacl,http://www.ncbi.nlm.nih.gov/pubmed/25673660
1537,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000978495.1_ASM97849v1,balm,http://www.ncbi.nlm.nih.gov/pubmed/26664656
1538,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000972245.2_ASM97224v2,beo,http://www.ncbi.nlm.nih.gov/pubmed/26248285
1539,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001050115.1_ASM105011v1,bsm,
1540,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000015745.1_ASM1574v1,gtn,http://www.ncbi.nlm.nih.gov/pubmed/17372208
1541,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000178395.2_ASM17839v2,gth,
1542,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000236605.1_ASM23660v1,gte,
1543,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000023385.1_ASM2338v1,gwc,
1544,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000024705.1_ASM2470v1,gyc,
1545,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000174795.2_ASM17479v2,gya,
1546,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000092445.1_ASM9244v1,gct,
1547,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000166075.1_ASM16607v1,gmc,
1548,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000336445.1_ASM33644v1,ggh,http://www.ncbi.nlm.nih.gov/pubmed/23618712
1549,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000445995.2_ASM44599v2,gjf,http://www.ncbi.nlm.nih.gov/pubmed/24459274
1550,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001028085.1_ASM102808v1,gea,http://www.ncbi.nlm.nih.gov/pubmed/26913091
1551,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001191625.1_ASM119162v1,gel,http://www.ncbi.nlm.nih.gov/pubmed/26391740
1552,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001274575.1_ASM127457v1,gse,
1553,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001187595.1_ASM118759v1,agn,http://www.ncbi.nlm.nih.gov/pubmed/26297905
1554,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000600105.1_ASM60010v1,lgy,http://www.ncbi.nlm.nih.gov/pubmed/25070216
1555,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000724775.3_ASM72477v3,lfu,http://www.ncbi.nlm.nih.gov/pubmed/25953192
1556,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009665.1_ASM966v1,sav,http://www.ncbi.nlm.nih.gov/pubmed/11418146
1557,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000010445.1_ASM1044v1,saw,http://www.ncbi.nlm.nih.gov/pubmed/17954695
1558,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000017125.1_ASM1712v1,sah,http://www.ncbi.nlm.nih.gov/pubmed/17517606
1559,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000016805.1_ASM1680v1,saj,http://www.ncbi.nlm.nih.gov/pubmed/17517606
1560,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000011265.1_ASM1126v1,sam,http://www.ncbi.nlm.nih.gov/pubmed/12044378
1561,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000011525.1_ASM1152v1,sas,http://www.ncbi.nlm.nih.gov/pubmed/15213324
1562,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000011505.1_ASM1150v1,sar,http://www.ncbi.nlm.nih.gov/pubmed/15213324
1563,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000012045.1_ASM1204v1,sac,http://www.ncbi.nlm.nih.gov/pubmed/15774886
1564,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000017085.1_ASM1708v1,sax,http://www.ncbi.nlm.nih.gov/pubmed/17986343
1565,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000013465.1_ASM1346v1,saa,http://www.ncbi.nlm.nih.gov/pubmed/16517273
1566,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000013425.1_ASM1342v1,sao,
1567,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000010465.1_ASM1046v1,sae,http://www.ncbi.nlm.nih.gov/pubmed/17951380
1568,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000024585.1_ASM2458v1,sad,http://www.ncbi.nlm.nih.gov/pubmed/19884497
1569,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000237125.1_ASM23712v1,suu,http://www.ncbi.nlm.nih.gov/pubmed/22328755
1570,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000245495.1_ASM24549v1,suv,http://www.ncbi.nlm.nih.gov/pubmed/22461548
1571,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000210315.1_ASM21031v1,sue,http://www.ncbi.nlm.nih.gov/pubmed/20624747
1572,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000144955.1_ASM14495v1,suj,http://www.ncbi.nlm.nih.gov/pubmed/20729356
1573,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000145595.1_ASM14559v1,suk,http://www.ncbi.nlm.nih.gov/pubmed/20802046
1574,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000253135.1_ASM25313v1,suc,http://www.ncbi.nlm.nih.gov/pubmed/21590357
1575,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000204665.1_ASM20466v1,sut,http://www.ncbi.nlm.nih.gov/pubmed/21551295
1576,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000159535.2_ASM15953v2,suq,
1577,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000239235.1_ASM23923v1,suz,http://www.ncbi.nlm.nih.gov/pubmed/22374956
1578,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000258685.1_ASM25868v1,sud,http://www.ncbi.nlm.nih.gov/pubmed/22375071
1579,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000284535.1_ASM28453v1,sux,http://www.ncbi.nlm.nih.gov/pubmed/23299977
1580,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000027045.1_ASM2704v1,suw,http://www.ncbi.nlm.nih.gov/pubmed/19948800
1581,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009585.1_ASM958v1,sug,http://www.ncbi.nlm.nih.gov/pubmed/20546576
1582,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000237265.1_ASM23726v1,suf,http://www.ncbi.nlm.nih.gov/pubmed/21641281
1583,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000160335.2_ASM16033v2,saua,
1584,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000462955.1_ASM46295v1,saue,http://www.ncbi.nlm.nih.gov/pubmed/24072870
1585,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000463055.1_ASM46305v1,saun,http://www.ncbi.nlm.nih.gov/pubmed/23977354
1586,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000470865.1_ASM47086v1,saus,http://www.ncbi.nlm.nih.gov/pubmed/24039691
1587,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000470845.1_ASM47084v1,sauu,http://www.ncbi.nlm.nih.gov/pubmed/24039691
1588,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000737615.1_ASM73761v1,saug,http://www.ncbi.nlm.nih.gov/pubmed/24586619
1589,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000485885.1_ASM48588v1,sauz,http://www.ncbi.nlm.nih.gov/pubmed/24309740
1590,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000967325.1_ASM96732v1,saut,http://www.ncbi.nlm.nih.gov/pubmed/22720005
1591,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000967345.1_ASM96734v1,sauj,http://www.ncbi.nlm.nih.gov/pubmed/22720005
1592,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000967365.1_ASM96736v1,sauk,http://www.ncbi.nlm.nih.gov/pubmed/22720005
1593,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000382965.1_ASM38296v1,sauq,http://www.ncbi.nlm.nih.gov/pubmed/22720005
1594,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000967405.1_ASM96740v1,sauv,http://www.ncbi.nlm.nih.gov/pubmed/22720005
1595,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000382985.1_ASM38298v1,sauw,http://www.ncbi.nlm.nih.gov/pubmed/22720005
1596,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000967385.1_ASM96738v1,saux,http://www.ncbi.nlm.nih.gov/pubmed/22720005
1597,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000383005.1_ASM38300v1,sauy,http://www.ncbi.nlm.nih.gov/pubmed/22720005
1598,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009005.1_ASM900v1,sab,http://www.ncbi.nlm.nih.gov/pubmed/17971880
1599,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000025145.2_ASM2514v1,suy,http://www.ncbi.nlm.nih.gov/pubmed/20386717
1600,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000296595.1_ASM29659v1,saub,http://www.ncbi.nlm.nih.gov/pubmed/23144384
1601,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000367745.1_ASM36774v1,saum,http://www.ncbi.nlm.nih.gov/pubmed/23792746
1602,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000412775.1_ASM41277v1,sauc,http://www.ncbi.nlm.nih.gov/pubmed/23887918
1603,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000418345.1_ASM41834v1,saur,http://www.ncbi.nlm.nih.gov/pubmed/23929475
1604,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000568455.1_ASM56845v1,saui,http://www.ncbi.nlm.nih.gov/pubmed/25250641
1605,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000597965.1_ASM59796v1,saud,http://www.ncbi.nlm.nih.gov/pubmed/24723721
1606,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000626615.1_ASM62661v1,sauf,
1607,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000236925.1_ASM23692v1,suh,http://www.ncbi.nlm.nih.gov/pubmed/21813488
1608,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF_000007645.1_ASM764v1,sep,http://www.ncbi.nlm.nih.gov/pubmed/12950922
1609,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000011925.1_ASM1192v1,ser,http://www.ncbi.nlm.nih.gov/pubmed/15774886
1610,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000751035.1_PM221,sepp,http://www.ncbi.nlm.nih.gov/pubmed/25014494
1611,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000759555.1_ASM75955v1,seps,http://www.ncbi.nlm.nih.gov/pubmed/25377697
1612,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009865.1_ASM986v1,sha,http://www.ncbi.nlm.nih.gov/pubmed/16237012
1613,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000972725.1_ASM97272v1,shh,http://www.ncbi.nlm.nih.gov/pubmed/25999579
1614,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000010125.1_ASM1012v1,ssp,http://www.ncbi.nlm.nih.gov/pubmed/16135568
1615,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000009405.1_ASM940v1,sca,http://www.ncbi.nlm.nih.gov/pubmed/19060169
1616,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000025085.1_ASM2508v1,slg,http://www.ncbi.nlm.nih.gov/pubmed/20047907
1617,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000270465.1_ASM27046v1,sln,http://www.ncbi.nlm.nih.gov/pubmed/21682763
1618,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000185885.1_ASM18588v1,ssd,http://www.ncbi.nlm.nih.gov/pubmed/21278300
1619,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000189495.1_ASM18949v1,sdt,http://www.ncbi.nlm.nih.gov/pubmed/21398539
1620,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000332735.1_ASM33273v1,swa,http://www.ncbi.nlm.nih.gov/pubmed/23516183
1621,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000494875.1_ASM49487v1,spas,
1622,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000706685.1_ASM70668v1,sxy,http://www.ncbi.nlm.nih.gov/pubmed/25059860
1623,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000709415.1_ASM70941v1,sxl,http://www.ncbi.nlm.nih.gov/pubmed/25013142
1624,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000953575.1_Staphylococcus_xylosus_C2a,sxo,
1625,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000816085.1_ASM81608v1,shu,http://www.ncbi.nlm.nih.gov/pubmed/25700402
1626,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001028645.1_ASM102864v1,scap,http://www.ncbi.nlm.nih.gov/pubmed/26441910
1627,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001188855.1_ASM118885v1,ssch,http://www.ncbi.nlm.nih.gov/pubmed/26358596
1628,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001442815.1_ASM144281v1,sagq,http://www.ncbi.nlm.nih.gov/pubmed/26606420
1629,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_001432245.1_ASM143224v1,seqo,http://www.ncbi.nlm.nih.gov/pubmed/26718562
1630,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000008285.1_ASM828v1,lmf,http://www.ncbi.nlm.nih.gov/pubmed/15115801
1631,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000021185.1_ASM2118v1,lmh,http://www.ncbi.nlm.nih.gov/pubmed/21602330
1632,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA_000026705.1_ASM2670v1,lmc,
